name,page_height,page_width,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled,page_height_scaled,page_width_scaled
44bda884e6052a51064f192188091c6b.jpg,3229,2496,,Yes,DLSignature,None,1590,1996,715,226,305,383,137,43,620.9615384615385,480.0
44bda884e6052a51064f192188091c6b.jpg,3229,2496,NA,NA,DLLogo,None,922,132,732,214,177,25,140,41,620.9615384615385,480.0
4532b01ca7c1f765d0fbbcf874f18662_1.jpg,2292,1728,NA,NA,DLLogo,None,1259,62,232,404,349,17,64,112,636.6666666666667,480.0
4532b01ca7c1f765d0fbbcf874f18662_2.jpg,2292,1728,"Idle, J.R.",Yes,DLSignature,None,234,1923,250,121,65,534,69,33,636.6666666666667,480.0
4546fd74fbac126ec2477ca3d5f79e35_1.jpg,1575,1200,"Schan, Marilyn",Yes,DLSignature,None,671,723,304,69,268,289,121,27,630.0,480.0
45b9ee6dceb09212654267b7470a93b2_1.jpg,1575,1200,NA,NA,DLLogo,None,90,20,187,177,36,8,74,70,630.0,480.0
45b9ee6dceb09212654267b7470a93b2_2.jpg,1575,1200,"Newmark, G.B.",Yes,DLSignature,None,621,868,321,120,248,347,128,48,630.0,480.0
461c0b428363ba6f0bb5a3a425b31b09_2.jpg,3265,2544,"Neher, W.K.",Yes,DLSignature,None,1630,2620,545,180,307,494,102,33,616.0377358490566,480.00000000000006
472b7789538fc975e2201574d2453c56_1.jpg,2292,1728,NA,NA,DLLogo,None,157,29,217,102,43,8,60,28,636.6666666666667,480.0
472b7789538fc975e2201574d2453c56_2.jpg,2292,1728,"Newell, M.P.",Yes,DLSignature,None,886,842,451,68,246,233,125,18,636.6666666666667,480.0
472b7789538fc975e2201574d2453c56_2.jpg,2292,1728,"Squires, W.C.",Yes,DLSignature,None,850,907,474,195,236,251,131,54,636.6666666666667,480.0
472b7789538fc975e2201574d2453c56_2.jpg,2292,1728,"Worrell, G.W.",Yes,DLSignature,None,769,1092,654,190,213,303,181,52,636.6666666666667,480.0
473f9e8d550536d88f0065eff37b9f0e.jpg,3270,2544,"Hobbs, W.D.",Yes,DLSignature,None,511,1437,495,115,96,271,93,21,616.9811320754717,480.00000000000006
47b7d0ce9f63a0de62981c0ae94f2fe0.jpg,2156,1728,"Dimech, Ellen",Yes,DLSignature,None,838,1687,367,104,232,468,101,28,598.8888888888889,480.0
47b7d0ce9f63a0de62981c0ae94f2fe0.jpg,2156,1728,NA,NA,DLLogo,None,757,93,197,129,210,25,54,35,598.8888888888889,480.0
47c0d1b364f6e1234a611d3330d2058b_1.jpg,3300,2544,,No,DLSignature,None,1320,2356,398,84,249,444,75,15,622.6415094339623,480.00000000000006
47cbbae812d90855d8175267948848bb.jpg,2156,1728,"Dimech, Ellen",No,DLSignature,None,846,1523,353,100,235,423,98,27,598.8888888888889,480.0
47cbbae812d90855d8175267948848bb.jpg,2156,1728,NA,NA,DLLogo,None,754,82,202,140,209,22,56,38,598.8888888888889,480.0
4815a9dfbda9d807d32f096270d437a1.jpg,2156,1728,"Fassuliotis, Constance",Yes,DLSignature,None,1081,1052,282,117,300,292,78,32,598.8888888888889,480.0
4815a9dfbda9d807d32f096270d437a1.jpg,2156,1728,NA,NA,DLLogo,None,254,62,473,148,70,17,131,41,598.8888888888889,480.0
48460dc0652c2d345c5f34074f5ccb26.jpg,1575,1200,"Maresca, G.P.",Yes,DLSignature,None,227,938,126,70,90,375,50,28,630.0,480.0
48460dc0652c2d345c5f34074f5ccb26.jpg,1575,1200,NA,NA,DLLogo,None,57,120,134,132,22,48,53,52,630.0,480.0
488c643b183ca48752b476730c9fe019_1.jpg,1575,1200,"Coiley, G.K.",No,DLSignature,None,639,688,378,93,255,275,151,37,630.0,480.0
48d87b41dde10cf524c66fca1af23fc9.jpg,2292,1728,"Camisa, R.J.",Yes,DLSignature,None,315,1580,361,208,87,438,100,57,636.6666666666667,480.0
495d36ef00bdf11a975b0fef1ee3947f.jpg,3273,2544,"Stuhl, O.",No,DLSignature,None,1638,1414,246,112,309,266,46,21,617.5471698113208,480.00000000000006
495d36ef00bdf11a975b0fef1ee3947f.jpg,3273,2544,NA,NA,DLLogo,None,1364,124,166,78,257,23,31,14,617.5471698113208,480.00000000000006
496afd1c24146b3de2afddbf348780f9.jpg,3239,2544,"Neel, R.M.",Yes,DLSignature,None,1187,2866,693,159,223,540,130,30,611.1320754716982,480.00000000000006
49ef062de2fad0c0e45ad60782c6f588.jpg,3285,2560,"Cowing, M.W.",Yes,DLSignature,None,910,1667,479,255,170,312,89,47,615.9375,480.0
49ef062de2fad0c0e45ad60782c6f588.jpg,3285,2560,"Murphy, K.A.",Yes,DLSignature,None,1540,1644,640,224,288,308,120,42,615.9375,480.0
4a61eaa6dc680c2f2d9a109ba1e690c2.jpg,3243,2544,"Squires, W.C.",Yes,DLSignature,None,1672,1368,647,331,315,258,122,62,611.8867924528303,480.00000000000006
4a61eaa6dc680c2f2d9a109ba1e690c2.jpg,3243,2544,NA,NA,DLLogo,None,176,80,328,164,33,15,61,30,611.8867924528303,480.00000000000006
4a78616f2fd02b6b88cbce418890dfac_2.jpg,3256,2544,"Squires, W.C.",Yes,DLSignature,None,1554,1227,766,194,293,231,144,36,614.3396226415094,480.00000000000006
4a78616f2fd02b6b88cbce418890dfac_2.jpg,3256,2544,,Yes,DLSignature,None,378,2319,555,131,71,437,104,24,614.3396226415094,480.00000000000006
4abb16b3410ecf2185c70a950bb8ec2b.jpg,3234,2544,"Stuhl, O.",Yes,DLSignature,None,1797,1645,334,148,339,310,63,27,610.1886792452831,480.00000000000006
4abb16b3410ecf2185c70a950bb8ec2b.jpg,3234,2544,NA,NA,DLLogo,None,1158,18,237,127,218,3,44,23,610.1886792452831,480.00000000000006
4b1f7719ffd1e16a52d7b9ff071d7160_1.jpg,3266,2560,NA,NA,DLLogo,None,1335,105,322,220,250,19,60,41,612.375,480.0
4b1f7719ffd1e16a52d7b9ff071d7160_2.jpg,3262,2560,"Krivisky, B.M.",Yes,DLSignature,None,1533,1479,966,579,287,277,181,108,611.625,480.0
4b520da4e68716484a7374a42bf7e2a9_1.jpg,3150,2400,NA,NA,DLLogo,None,98,205,274,258,19,41,54,51,630.0,480.0
4b6cfbed409c1b894615bbb3545e241c.jpg,3300,2544,"Little, C.C.",Yes,DLSignature,None,1809,1738,353,120,341,327,66,22,622.6415094339623,480.00000000000006
4be855f1ee97395aa3b1d7173491a37f.jpg,1575,1200,,Yes,DLSignature,None,764,655,116,61,305,262,46,24,630.0,480.0
4c397ae6d0d417665a1db31b1925cde8_1.jpg,3245,2560,NA,NA,DLLogo,None,1181,18,359,219,221,3,67,41,608.4375,480.0
4c397ae6d0d417665a1db31b1925cde8_2.jpg,3246,2560,"Krivisky, B.M.",Yes,DLSignature,None,1232,2399,896,431,231,449,168,80,608.625,480.0
4c8ccaa8227be7b969edc3b7689172a1_2.jpg,1575,1200,"Maynor, H.W.",Yes,DLSignature,None,621,420,189,42,248,168,75,16,630.0,480.0
4cb1a8e9f47ac11aa3645bd035bcd806_3.jpg,2292,1728,"Bible, G.C.",No,DLSignature,None,1016,1418,462,102,282,393,128,28,636.6666666666667,480.0
4d17271e91eb9d66ea79b045b8d16068.jpg,3150,2400,"Keane, T.M.",Yes,DLSignature,None,1017,1924,866,148,203,384,173,29,630.0,480.0
4d17271e91eb9d66ea79b045b8d16068.jpg,3150,2400,NA,NA,DLLogo,None,159,88,547,377,31,17,109,75,630.0,480.0
4db36f65d10789c62eb2c677c24ae582.jpg,1575,1200,"Traviesas, H.",Yes,DLSignature,None,631,790,98,70,252,316,39,28,630.0,480.0
4ef14e513fd3ac6fe7d8889157bd8851.jpg,1575,1200,"Hamann, M.A.",Yes,DLSignature,None,657,790,275,50,262,316,110,20,630.0,480.0
4ef14e513fd3ac6fe7d8889157bd8851.jpg,1575,1200,NA,NA,DLLogo,None,525,90,52,60,210,36,20,24,630.0,480.0
4f935a59c20c24adcb7fb077fb4194fa.jpg,3112,2504,"Geha, R.S.",Yes,DLSignature,None,1389,2179,465,132,266,417,89,25,596.5495207667732,480.0
4f935a59c20c24adcb7fb077fb4194fa.jpg,3112,2504,NA,NA,DLLogo,None,1133,324,258,277,217,62,49,53,596.5495207667732,480.0
5048efa21511df2ef77d73e0c3682a91.jpg,2156,1728,"Dimech, Ellen",No,DLSignature,None,828,1687,329,83,230,468,91,23,598.8888888888889,480.0
5048efa21511df2ef77d73e0c3682a91.jpg,2156,1728,NA,NA,DLLogo,None,737,107,204,122,204,29,56,33,598.8888888888889,480.0
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Winder, J.H.",Yes,DLSignature,None,230,1850,883,257,43,349,166,48,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Hatton, C.R.",Yes,DLSignature,None,349,2114,675,119,65,398,127,22,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Hobbs, W.D.",Yes,DLSignature,None,341,2302,676,119,64,434,127,22,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Jones, S.O.",Yes,DLSignature,None,364,2525,607,230,68,476,114,43,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Smith, G.D.",Yes,DLSignature,None,1347,1619,341,108,254,305,64,20,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Leake, W.S.",Yes,DLSignature,None,1328,1896,882,145,250,357,166,27,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Sherrill, J.H.",Yes,DLSignature,None,1366,2114,714,169,257,398,134,31,617.7358490566038,480.00000000000006
5074de9419e55f0694b0bdc14d4085d3.jpg,3274,2544,"Stokes, Colin",Yes,DLSignature,None,1416,2287,434,142,267,431,81,26,617.7358490566038,480.00000000000006
514d775d84380c221336cfde01e4f0d1.jpg,3215,2560,"Bible, G.C.",Yes,DLSignature,None,1488,2678,563,125,279,502,105,23,602.8125,480.0
514d775d84380c221336cfde01e4f0d1.jpg,3215,2560,NA,NA,DLLogo,None,1162,46,306,192,217,8,57,36,602.8125,480.0
5183c9a43924cb9eaf28dbac232a131b.jpg,1575,1200,"Schan, Marilyn",Yes,DLSignature,None,595,824,341,88,238,329,136,35,630.0,480.0
52f798c11646c0aa79900612cb43433f_1.jpg,1575,1200,"Wortham, E.C.",Yes,DLSignature,None,649,960,261,85,259,384,104,34,630.0,480.0
52f798c11646c0aa79900612cb43433f_1.jpg,1575,1200,NA,NA,DLLogo,None,129,47,91,98,51,18,36,39,630.0,480.0
5389cb0139f8454085e823616ac04d92_2.jpg,2292,1728,"Bible, G.C.",Yes,DLSignature,None,331,1382,517,147,91,383,143,40,636.6666666666667,480.0
53ddad634dac4a9fcaab5b22fef3235d.jpg,2292,1728,"Boffa, J.R.",Yes,DLSignature,None,762,1451,452,124,211,403,125,34,636.6666666666667,480.0
53ddad634dac4a9fcaab5b22fef3235d.jpg,2292,1728,"Stevens, A.J.",Yes,DLSignature,None,531,1705,238,169,147,473,66,46,636.6666666666667,480.0
55b3945290861ee3301981dec6ca3da9.jpg,3273,2560,"Ferraro, C.J.",Yes,DLSignature,None,403,2373,812,265,75,444,152,49,613.6875,480.0
5603cc1c0078071e1140f5d1dc14869a.jpg,2292,1728,"Koplow, M.G.",Yes,DLSignature,None,840,1702,730,148,233,472,202,41,636.6666666666667,480.0
567d2ba94dd9555ebd2162098516f495.jpg,1575,1200,"Wortham, E.C.",No,DLSignature,None,729,804,224,73,291,321,89,29,630.0,480.0
567d2ba94dd9555ebd2162098516f495.jpg,1575,1200,NA,NA,DLLogo,None,153,52,94,92,61,20,37,36,630.0,480.0
56da94662d7bc568479350ccfb2e7282.jpg,2292,1728,"Jessup, H.S.",Yes,DLSignature,None,228,1392,437,97,63,386,121,26,636.6666666666667,480.0
56da94662d7bc568479350ccfb2e7282.jpg,2292,1728,NA,NA,DLLogo,None,162,303,445,161,45,84,123,44,636.6666666666667,480.0
572d7879ddda408e8175acc8a7a58da3_2.jpg,3252,2544,,Yes,DLSignature,None,1776,1387,612,126,335,261,115,23,613.5849056603774,480.00000000000006
5740f241edc8a888a1004e236332ecbe_2.jpg,3257,2544,"Neel, R.M.",Yes,DLSignature,None,1573,1462,738,130,296,275,139,24,614.5283018867925,480.00000000000006
5740f241edc8a888a1004e236332ecbe_2.jpg,3257,2544,,Yes,DLSignature,None,2052,1695,182,163,387,319,34,30,614.5283018867925,480.00000000000006
577fb0206dd287227bf8ca6157bb4828.jpg,3273,2560,"Ferraro, C.J.",Yes,DLSignature,None,383,2375,823,264,71,445,154,49,613.6875,480.0
57d0519c9540080951f95aa942e1acd8.jpg,3323,2560,"Vollmuth, T.A.",Yes,DLSignature,None,458,1578,731,222,85,295,137,41,623.0625,480.0
57d0519c9540080951f95aa942e1acd8.jpg,3323,2560,NA,NA,DLLogo,None,122,211,733,220,22,39,137,41,623.0625,480.0
593ae52290616c4e2785c9085b90de21.jpg,3293,2544,"Pellett, B.R.",Yes,DLSignature,None,336,2286,600,155,63,431,113,29,621.3207547169811,480.00000000000006
593ae52290616c4e2785c9085b90de21.jpg,3293,2544,NA,NA,DLLogo,None,1068,153,402,218,201,28,75,41,621.3207547169811,480.00000000000006
5942343f9394c4c7bb2c0094ad83fb6b.jpg,2292,1728,,Yes,DLSignature,None,231,1949,412,119,64,541,114,33,636.6666666666667,480.0
59825cca3c32f45c47e47af7a58e082a.jpg,2292,1728,"Molloy, S.M.",Yes,DLSignature,None,727,1330,412,162,201,369,114,45,636.6666666666667,480.0
59825cca3c32f45c47e47af7a58e082a.jpg,2292,1728,NA,NA,DLLogo,None,90,377,444,141,25,104,123,39,636.6666666666667,480.0
59a29c12744fbf2975a21e7f51796a7d.jpg,3296,2560,"Toohey, W.D.",Yes,DLSignature,None,1154,2281,801,302,216,427,150,56,618.0,480.0
59f43dc464cbab0ef299ab75f945cc64.jpg,1575,1200,"Pollice, Lorraine",Yes,DLSignature,None,542,851,283,102,216,340,113,40,630.0,480.0
5a6c034929ab5dd708076326ad206261_1.jpg,3150,2400,"Keane, T.M.",Yes,DLSignature,None,951,2095,966,137,190,419,193,27,630.0,480.0
5a6c034929ab5dd708076326ad206261_1.jpg,3150,2400,NA,NA,DLLogo,None,149,213,233,250,29,42,46,50,630.0,480.0
5b3e4de6da2a3165c4ee76b543f205ea_1.jpg,3282,2544,NA,NA,DLLogo,None,1176,150,170,181,221,28,32,34,619.245283018868,480.00000000000006
5ba8ea1745e03ae9d5324288f2716a2d_2.jpg,1575,1200,"Newmark, G.B.",Yes,DLSignature,None,645,874,279,116,258,349,111,46,630.0,480.0
5c24298e1487bd2c58591392d47e10df.jpg,2292,1728,"Geha, R.S.",Yes,DLSignature,None,247,1276,455,132,68,354,126,36,636.6666666666667,480.0
5c24298e1487bd2c58591392d47e10df.jpg,2292,1728,NA,NA,DLLogo,None,751,227,172,223,208,63,47,61,636.6666666666667,480.0
5cab5cff82b27bb665d844335338a2e1.jpg,2292,1728,"Camisa, R.J.",No,DLSignature,None,253,1333,449,159,70,370,124,44,636.6666666666667,480.0
5cab5cff82b27bb665d844335338a2e1.jpg,2292,1728,NA,NA,DLLogo,None,767,210,175,123,213,58,48,34,636.6666666666667,480.0
5d1c5c93b464ed97c9508befa50e866e_1.jpg,1575,1200,"Charles, F.K.",No,DLSignature,None,669,819,247,63,267,327,98,25,630.0,480.0
5d1c5c93b464ed97c9508befa50e866e_1.jpg,1575,1200,NA,NA,DLLogo,None,465,72,176,103,186,28,70,41,630.0,480.0
5d69915f64aadf829d9a33aed4ec06eb_3.jpg,1575,1200,"Austern, H.T.",Yes,DLSignature,None,629,481,335,81,251,192,134,32,630.0,480.0
5e69dcb65a71a713c56b2a47166afb10.jpg,3254,2544,"Squires, W.C.",Yes,DLSignature,None,1563,2707,784,199,294,510,147,37,613.9622641509435,480.00000000000006
5e754143599aaeb2ab83b1e2a9ed2c53.jpg,1575,1200,"Pollice, Lorraine",Yes,DLSignature,None,580,829,339,90,232,331,135,36,630.0,480.0
5e9d2902a7722d6102d297c12a5ab96e.jpg,1575,1200,"Toohey, W.D.",Yes,DLSignature,None,558,1197,291,87,223,478,116,34,630.0,480.0
5eef6aa8a6c6c83e273d53ffae8cae5b.jpg,3181,2560,"Galeotti, K.L.",Yes,DLSignature,None,1151,1895,661,160,215,355,123,30,596.4375,480.0
5eef6aa8a6c6c83e273d53ffae8cae5b.jpg,3181,2560,NA,NA,DLLogo,None,1129,172,319,191,211,32,59,35,596.4375,480.0
5fdb6ef7fd68ace2a2b9dc2a8ff2a40e.jpg,2156,1728,"Dimech, Ellen",Yes,DLSignature,None,833,1649,350,86,231,458,97,23,598.8888888888889,480.0
5fdb6ef7fd68ace2a2b9dc2a8ff2a40e.jpg,2156,1728,NA,NA,DLLogo,None,743,111,197,129,206,30,54,35,598.8888888888889,480.0
608295498ae09310c1fed5feb00f599a.jpg,3292,2560,"Vollmuth, T.A.",Yes,DLSignature,None,390,1466,805,239,73,274,150,44,617.25,480.0
608295498ae09310c1fed5feb00f599a.jpg,3292,2560,NA,NA,DLLogo,None,112,216,756,230,21,40,141,43,617.25,480.0
609fa67b225790a18e4cfda5b4f7deae.jpg,3122,2536,"Bowden, D.H.",Yes,DLSignature,None,1052,1959,782,183,199,370,148,34,590.9148264984227,480.0
609fa67b225790a18e4cfda5b4f7deae.jpg,3122,2536,NA,NA,DLLogo,None,251,165,246,163,47,31,46,30,590.9148264984227,480.0
614fb6b089e83d5bc63ba860b7a44df8.jpg,3300,2480,"Whitmire, C.E.",Yes,DLSignature,None,1481,1830,570,139,286,354,110,26,638.7096774193549,480.0
614fb6b089e83d5bc63ba860b7a44df8.jpg,3300,2480,NA,NA,DLLogo,None,1778,301,175,177,344,58,33,34,638.7096774193549,480.0
6297edf7d259c72ea06f06bc04aafe50.jpg,2292,1728,"Cowing, M.W.",Yes,DLSignature,None,503,1039,353,113,139,288,98,31,636.6666666666667,480.0
6297edf7d259c72ea06f06bc04aafe50.jpg,2292,1728,"Murphy, K.A.",Yes,DLSignature,None,1055,1042,353,81,293,289,98,22,636.6666666666667,480.0
64c9aaf89f289e15af9de543342a72c9_1.jpg,1575,1200,"Wortham, E.C.",No,DLSignature,None,657,969,303,93,262,387,121,37,630.0,480.0
64c9aaf89f289e15af9de543342a72c9_1.jpg,1575,1200,NA,NA,DLLogo,None,124,54,90,90,49,21,36,36,630.0,480.0
65175e47528155ee9d8526ca17d8dca4.jpg,1575,1200,"Austern, H.T.",No,DLSignature,None,645,1012,371,94,258,404,148,37,630.0,480.0
65ce0fcc5f4cd505f26de906e3186d6f_1.jpg,3150,2400,NA,NA,DLLogo,None,641,246,213,204,128,49,42,40,630.0,480.0
65ce0fcc5f4cd505f26de906e3186d6f_2.jpg,3150,2400,"Keane, T.M.",Yes,DLSignature,None,1465,1358,707,141,293,271,141,28,630.0,480.0
65f1634f6d208e718df532717bbdc62e_1.jpg,3279,2544,"Beatty, D.A.",Yes,DLSignature,None,1082,1884,721,208,204,355,136,39,618.6792452830189,480.00000000000006
65f1634f6d208e718df532717bbdc62e_1.jpg,3279,2544,NA,NA,DLLogo,None,1082,138,414,224,204,26,78,42,618.6792452830189,480.00000000000006
684492e3aa9a77d08a1287758b3e8f57.jpg,3125,2520,"Bowden, D.H.",Yes,DLSignature,None,1156,1916,988,188,220,364,188,35,595.2380952380952,480.0
684492e3aa9a77d08a1287758b3e8f57.jpg,3125,2520,NA,NA,DLLogo,None,1166,87,187,255,222,16,35,48,595.2380952380952,480.0
68b288c14c8f60f6b3bd135cb107c76e_2.jpg,2292,1728,"Boffa, J.R.",Yes,DLSignature,None,828,1128,375,108,230,313,104,30,636.6666666666667,480.0
690101611d8c7c0088b31061fdc80ec8.jpg,2156,1728,"Dimech, Ellen",No,DLSignature,None,1048,1621,348,86,291,450,96,23,598.8888888888889,480.0
690101611d8c7c0088b31061fdc80ec8.jpg,2156,1728,NA,NA,DLLogo,None,737,68,198,129,204,18,55,35,598.8888888888889,480.0
69d5bb8f77372786fd2d2e5906493a73.jpg,1575,1200,"Ligon, R.H.",Yes,DLSignature,None,697,825,165,81,278,330,66,32,630.0,480.0
69d5bb8f77372786fd2d2e5906493a73.jpg,1575,1200,NA,NA,DLLogo,None,113,51,90,93,45,20,36,37,630.0,480.0
6a0bdace8008d9009fd5ece9982e0508.jpg,1575,1200,"Schan, Marilyn",Yes,DLSignature,None,518,1047,370,81,207,418,148,32,630.0,480.0
6a0bdace8008d9009fd5ece9982e0508.jpg,1575,1200,,Yes,DLSignature,,553,943,155,81,221,377,62,32,630.0,480.0
6a7d0a04850b7198951ae7325caccbdd_2.jpg,1575,1200,"Coiley, G.K.",Yes,DLSignature,None,608,697,375,75,243,278,150,30,630.0,480.0
6a7d0a04850b7198951ae7325caccbdd_2.jpg,1575,1200,,Yes,DLSignature,None,678,980,98,99,271,392,39,39,630.0,480.0
6a7d0a04850b7198951ae7325caccbdd_2.jpg,1575,1200,,Yes,DLSignature,None,308,905,133,172,123,362,53,68,630.0,480.0
6ab1d47773590402c5788053dc77820f.jpg,1575,1200,"Jarrett, J.E.",Yes,DLSignature,None,463,987,130,56,185,394,52,22,630.0,480.0
6abfa8b922396ec12d4e689dfe96a7b2.jpg,2292,1728,"Koplow, M.G.",Yes,DLSignature,None,816,1831,724,197,226,508,201,54,636.6666666666667,480.0
6b2c03dabac0646389b8dbced2924b81_2.jpg,1575,1200,"Schultz, F.J.",Yes,DLSignature,None,655,884,296,67,262,353,118,26,630.0,480.0
6b816984ec5fbd0541836da977d4570d_4.jpg,2292,1728,"Bible, G.C.",Yes,DLSignature,None,829,1583,404,94,230,439,112,26,636.6666666666667,480.0
6c6750c7438deb214320067de54a644c.jpg,3237,2560,"Krivisky, B.M.",Yes,DLSignature,None,1342,2160,985,533,251,405,184,99,606.9375,480.0
6c6750c7438deb214320067de54a644c.jpg,3237,2560,NA,NA,DLLogo,None,1255,0,350,135,235,0,65,25,606.9375,480.0
6cf747fd772e640ec18a35c7c68626b4.jpg,3125,2496,"Bowden, D.H.",Yes,DLSignature,None,132,1637,1079,224,25,314,207,43,600.9615384615385,480.0
6f30785ded81c2c5e81cdbcf0e62bd9d_1.jpg,1575,1200,"Ligon, R.H.",No,DLSignature,None,592,751,176,102,236,300,70,40,630.0,480.0
6f30785ded81c2c5e81cdbcf0e62bd9d_1.jpg,1575,1200,NA,NA,DLLogo,None,127,51,98,94,50,20,39,37,630.0,480.0
6f80cb65496c957aad082d792b2ab24a.jpg,3300,2544,"Idle, J.R.",Yes,DLSignature,None,458,2447,454,143,86,461,85,26,622.6415094339623,480.00000000000006
6f80cb65496c957aad082d792b2ab24a.jpg,3300,2544,NA,NA,DLLogo,None,298,236,308,420,56,44,58,79,622.6415094339623,480.00000000000006
700b6beea27970312898d1a82c8bc6f4.jpg,1575,1200,"Pollice, Lorraine",Yes,DLSignature,None,553,1125,357,100,221,450,142,40,630.0,480.0
703b0aafa8b5541858a54eec23f3ba28.jpg,2292,1728,"Lisanti, V.F.",Yes,DLSignature,None,916,1400,344,97,254,388,95,26,636.6666666666667,480.0
71c96dee19e4f91de89b000fd47c13cc.jpg,3296,2560,"Boder, J.B.",Yes,DLSignature,None,1495,2025,263,291,280,379,49,54,618.0,480.0
71c96dee19e4f91de89b000fd47c13cc.jpg,3296,2560,NA,NA,DLLogo,None,1257,44,322,193,235,8,60,36,618.0,480.0
71da5156dd2144b294f10eafcf13cd72.jpg,1575,1200,"Pepples, Ernest",Yes,DLSignature,None,673,1090,302,57,269,436,120,22,630.0,480.0
72590e77e4afbde1c558f4073f669093_1.jpg,3311,2560,NA,NA,DLLogo,None,1064,303,358,201,199,56,67,37,620.8125,480.0
72590e77e4afbde1c558f4073f669093_2.jpg,3297,2560,"Hendershot, M.L.",Yes,DLSignature,None,1301,1139,782,158,243,213,146,29,618.1875,480.0
7261bd334e2346e5547821b83940aecf.jpg,2292,1728,"Glen, J.F.",Yes,DLSignature,None,824,1513,382,111,228,420,106,30,636.6666666666667,480.0
7261bd334e2346e5547821b83940aecf.jpg,2292,1728,"McAllister, Harmon",Yes,DLSignature,None,323,1524,358,129,89,423,99,35,636.6666666666667,480.0
7261bd334e2346e5547821b83940aecf.jpg,2292,1728,"Geha, R.S.",Yes,DLSignature,None,705,1858,590,194,195,516,163,53,636.6666666666667,480.0
73a87d23ec83e14a15b6d90dff3354be.jpg,3282,2560,"Heck, J.D.",Yes,DLSignature,None,532,1585,655,189,99,297,122,35,615.375,480.0
73a87d23ec83e14a15b6d90dff3354be.jpg,3282,2560,NA,NA,DLLogo,None,112,192,737,236,21,36,138,44,615.375,480.0
74108176fee8e408092ac23b866e8217_3.jpg,3300,2550,"Pellett, B.R.",No,DLSignature,None,1047,837,632,136,197,157,118,25,621.1764705882352,480.0
741b84cb122cba80c73c8ef585f7d942_2.jpg,2292,1728,"Bergman, J.I.",Yes,DLSignature,None,915,950,283,154,254,263,78,42,636.6666666666667,480.0
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Winder, J.H.",Yes,DLSignature,None,356,1888,861,256,67,356,162,48,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Hatton, C.R.",Yes,DLSignature,None,430,2128,675,117,81,401,127,22,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Hobbe, W.D.",Yes,DLSignature,None,430,2318,620,117,81,437,116,22,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Smith, G.D.",Yes,DLSignature,None,1411,1698,349,97,266,320,65,18,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Leake, W.S.",Yes,DLSignature,None,1345,1927,845,147,253,363,159,27,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Sherrill, J.H.",Yes,DLSignature,None,1415,2121,500,155,266,400,94,29,622.6415094339623,480.00000000000006
749bb95b6300fd92e766c934ef67e0ae.jpg,3300,2544,"Stokes, Colin",Yes,DLSignature,None,1430,2315,396,131,269,436,74,24,622.6415094339623,480.00000000000006
74b9770d2241478f1117955c536ade5f.jpg,3248,2544,"Neel, R.M.",Yes,DLSignature,None,1150,2377,838,185,216,448,158,34,612.8301886792453,480.00000000000006
750852adecef5d545297aace5efc5fe5.jpg,3317,2544,"Gertenbach, R.F.",Yes,DLSignature,None,1329,1937,845,156,250,365,159,29,625.8490566037736,480.00000000000006
7587817b62ed89363b684a1e833925dc_1.jpg,3374,2544,NA,NA,DLLogo,None,275,93,327,143,51,17,61,26,636.6037735849058,480.00000000000006
7587817b62ed89363b684a1e833925dc_2.jpg,3356,2544,"Gourley, R.D.",Yes,DLSignature,None,1514,1904,355,150,285,359,66,28,633.2075471698114,480.00000000000006
75afebf5f040177e9b1e35d8119a04c3_1.jpg,3287,2544,NA,NA,DLLogo,None,100,109,554,397,18,20,104,74,620.1886792452831,480.00000000000006
7620b6039cc1929d4d61fe66fc8d4b0c.jpg,3117,2504,"Eisenberg, A.D.",Yes,DLSignature,None,1227,2607,948,330,235,499,181,63,597.5079872204473,480.0
7679ff1c8fc5239a90e06d16b03d36a8_4.jpg,3259,2544,"Neher, W.K.",Yes,DLSignature,None,1202,1119,911,221,226,211,171,41,614.9056603773586,480.00000000000006
7747787780814a71eab4c37f573115c2_1.jpg,3303,2560,NA,NA,DLLogo,None,111,124,693,228,20,23,129,42,619.3125,480.0
